"","Tag","ChlorA","ChlorB","gluc_Conc","flav_Conc","Family","treatment","gh_row","gh_bench","GM_TotalLeaf_Area","comp_number","ThripsDam","WhiteFungDam","BlackPathDam","Fern","gh_col","GM_Leaf_Area","Latitude","Longitude","Altitude","GM_StemHeight_Bolt","GM_Leaf_Number_Bolt","Larg_Leaf_Len_Bolt","Larg_Leaf_Wid_Bolt","Row_Field","Col_Field","Maple_Died","Maple_TotalLeafArea_End","GM_Fecundity","MapleFinalMass","RGR1","NumberOfSamples","maple_height_0","maple_leaf_length_0","maple_leaves_0","Maple_StemHeight_End","Maple_LeafNum_End","MapleDamage","GreenhouseSurvival","WhiteFungLogis","Bolt_Survival","Maple_SurvivalY2","Maple_SurvivalY1","GM_Fecundity2","PCCG_1","PCCG_2","PC1BoltSize","GM_FecundityMS","PCCG_1_T","PCCG_2_T","GM_Fecundity2MS"
"245","c|JARI1-1-80|Q|176",-0.645413017917303,0.1570697025,-1.57284499565844,-1.9586962058878,"JARI1","a",12,2,5816,NA,0,0,0,0,6,1683,41.48,-71.52,20.7,NA,NA,NA,NA,2,3,"",NA,NA,NA,5.43248972420164e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.12091910235523,-0.593953983359888,NA,NA,-2.79930857181788,0.943549855202713,0
"246","c|JARI1-1-80|Q|177",NA,NA,NA,NA,"JARI1","a",2,1,14282,NA,1.09861228866811,0.5,0,0,4,NA,41.48,-71.52,20.7,63,10,16,21,1,1,"",NA,1.18,NA,7.67473102667044e-07,1,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,1.23,NA,NA,0.0869601736837967,0.576239067055394,NA,NA,2.11344717182497
"247","c|JBBLB2-1-20|Q|207",-1.69401683053236,0.1080283475,-1.98509405641981,-2.17084458538726,"JBBLB2","gm",18,4,3971,63,0,0,0,0,5,1985.5,38.90765,-75.05181667,0,14,3,7,6,7,6,"",NA,0.539999999999999,NA,1.20818613571787e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.589999999999999,-1.61855391606772,0.11365752435242,-2.2088800809965,0.263702623906705,-5.53878159024083,1.65116136291502,1.01376734258271
"248","c|JBBLB2-1-20|Q|208",-1.06448012627874,0.11146983,-1.72942986231929,-2.28337200652431,"JBBLB2","m",16,2,5492,NA,0,0,0,2.07944154167984,2,2746,38.90765,-75.05181667,0,152,13,25,26,4,6,"",1952,1.32,0.5,7.67518023913121e-07,2,124,29,2,112,2,1,1,"0",1,1,1,1.37,0.0456578747242484,-0.291190124627387,1.98942663455779,0.644606413994169,-3.87456979944886,1.24631371393521,2.35400213447172
"249","c|JBBLB2-1-20|Q|209",-1.26443606701895,0.156716305,-1.93858427794937,-2.49568744529636,"JBBLB2","m",16,2,5000,NA,1.44518587894808,0.5,0,0.693147180559945,5,2500,38.90765,-75.05181667,0,NA,NA,NA,NA,4,6,"",5973,NA,0.95,-1.47117690730805e-08,2,113,44,2,120,2,0,1,"1",0,1,1,0,-0.789194397558435,-0.475471962389073,NA,NA,-4.70942207173155,1.06203187617353,0
"250","c|JBBLB2-1-20|Q|210",NA,NA,NA,NA,"JBBLB2","gm",15,4,4543,89,0,0,0,0,5,2271.5,38.90765,-75.05181667,0,79,7,13,12,8,5,"",NA,0.899999999999999,NA,4.66072453599666e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.949999999999999,NA,NA,-0.600931998936463,0.439504373177842,NA,NA,1.63233724653148
"251","c|JBCHY1-1-50|Q|225",-1.02873745725178,0.1698537325,-1.6227344519617,-1.91637259255649,"JBCHY1","a",14,2,7005,NA,0,0,0,2.77258872223978,5,1320.5,38.94948333,-75.04693333,25.9,48,7,11,10,9,2,"",NA,0.99,NA,1.0002011491768e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,1.04,0.360786351816421,-0.0887710244138524,-1.14572913570062,0.483454810495627,-3.55944132235669,1.44873281414875,1.78697972251868
"252","c|JBCHY1-1-50|Q|229",-1.45187196112148,0.1134637725,-2.04849761554019,-2.65425367923739,"JBCHY1","gm",1,2,5641,37,0.80471895621705,0,0,0,4,2631.5,38.94948333,-75.04693333,25.9,NA,NA,NA,NA,1,5,"",NA,NA,NA,6.65962961324208e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.36557689516007,-0.437566885539234,NA,NA,-5.28580456933318,1.09993695302337,0
"253","c|JBCHY1-1-50|Q|230",-1.50519231550241,0.08741289,-2.02326554515091,-2.42485587556446,"JBCHY1","a",1,2,11188,NA,1.03972077083992,0,0.895879734614027,0,5,3568,38.94948333,-75.04693333,25.9,NA,NA,NA,NA,1,5,"",NA,NA,NA,9.1426908691325e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.39430527298912,-0.288627464689146,NA,NA,-5.31453294716223,1.24887637387345,0
"254","c|JBCHY1-1-50|Q|231",-1.54818237663183,0.11393466,-2.21308630203997,-2.95607911084835,"JBCHY1","m",18,2,4732,NA,0.549306144334055,0,0.80471895621705,2.70805020110221,5,2366,38.94948333,-75.04693333,25.9,34,2,9,7,2,5,"",6789,0.109999999999999,0.92,1.43768743257162e-06,2,112,36,2,131,6,0.333333333333333,1,"0",1,1,1,0.159999999999999,-1.92051589562379,-0.682452960724253,-1.90173187521887,0.0537172011661803,-5.8407435697969,0.855050877838348,0.274919957310564
"255","c|JBCHY1-1-50|Q|232",-0.980947766700863,0.109239775,-2.17151413360443,-1.9181360581339,"JBCHY1","m",11,3,1800,NA,0,0,0,0,5,1800,38.94948333,-75.04693333,25.9,74,27,31,28,2,5,"",4472,6.79,0.58,1.37372827989069e-06,1,87,39,2,106,2,1,1,"0",1,1,1,6.84,-0.872889885712551,-1.5088786135077,2.5436920287103,3.31581632653061,-4.79311755988566,0.0286252250548977,11.7528281750267
"256","c|JBCHY1-1-50|Q|233",-0.591097486795567,0.15339612,-1.28585437963024,-1.86295680322837,"JBCHY1","a",2,4,9803,NA,0.80471895621705,0.5,0.346573590279973,0,5,2657,38.94948333,-75.04693333,25.9,NA,NA,NA,NA,6,2,"",NA,NA,NA,9.95987114519441e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,1.89864513685339,0.0189482370726635,NA,NA,-2.02158253731972,1.55645207563526,0
"257","c|JBCHY1-1-50|Q|234",-0.675751061977003,-0.032173965,-1.57096329684445,-2.17852699213393,"JBCHY1","m",3,3,4549,NA,0.346573590279973,0,1.03972077083992,1.09861228866811,6,2274.5,38.94948333,-75.04693333,25.9,NA,NA,NA,NA,7,5,"",3852,NA,1.35,7.48753368487978e-07,2,91,30,2,117,2,0,1,"0",0,1,1,0,1.07471380712989,-0.539715120205489,NA,NA,-2.84551386704322,0.997788718357112,0
"258","c|JBCHY1-1-50|Q|235",-0.415487967234484,0.254143455,-1.80486727265302,-2.18236313173906,"JBCHY1","a",10,1,13342,NA,1.70059869083108,0,0.693147180559945,0,2,4168,38.94948333,-75.04693333,25.9,139,55,38,40,8,2,"",NA,1.85,NA,1.5164319208988e-06,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,1.9,0.949866293578352,-1.5375038385626,6.14513472172824,0.903425655976676,-2.97036138059476,0,3.26467449306297
"259","c|JBCHY1-1-50|Q|243",-1.70600285410115,0.0684892125,NA,NA,"JBCHY1","m",2,2,8548,NA,1.44518587894808,0,0,0,2,4074.5,38.94948333,-75.04693333,25.9,81,10,14,13,1,2,"",2812,1.03,0.67,1.22583790677664e-06,2,113,34,2,108,2,1,1,"0",1,1,1,1.08,NA,NA,-0.269351063119036,0.50298833819242,NA,NA,1.85570971184632
"260","c|JWBOY-2-80|Q|252",-0.292253364055885,0.0443996600000001,-1.32864461439439,NA,"JWBOY1","a",5,2,8320,NA,0,0,0.549306144334055,0,3,2950,39.061684,-78.074413,250.9,NA,NA,NA,NA,7,2,"",NA,NA,NA,7.43164689581221e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,2.29573353081562,-0.574639445073876,NA,NA,-1.62449414335749,0.962864393488725,0
"261","c|JWBOY-2-80|Q|253",-0.896935349127909,0.1467633625,-1.18435809621789,-2.02133328675069,"JWBOY1","a",19,4,11793,NA,0.549306144334055,0,0,0,4,3312.5,39.061684,-78.074413,250.9,NA,NA,NA,NA,6,3,"",NA,NA,NA,4.15451164523152e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,1.63038529965011,0.767531079464437,NA,NA,-2.289842374523,2.30503491802704,0
"262","c|JWBOY-2-80|Q|259",-0.955374267814094,0.1293317725,NA,NA,"JWBOY1","gm",3,3,5916,70,2.01267584536757,0,0.346573590279973,0,5,1790.5,39.061684,-78.074413,250.9,NA,NA,NA,NA,7,5,"",NA,NA,NA,1.65517903190167e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"263","c|KVEDG1-1-80|Q|283",-1.31332199143393,0.1232905825,-1.82629933184197,-2.38178668964941,"KVEDG1","m",5,1,8308,NA,1.03972077083992,1,0,0,4,4154,39.435278,-76.288333,2,NA,NA,NA,NA,1,3,"",6079,NA,1.86,1.9051229408848e-06,2,130,49,2,150,2,1,1,"1",0,1,1,0,-0.602141520055166,-0.120919833830568,NA,NA,-4.52236919422828,1.41658400473203,0
"264","c|KVEDG1-1-80|Q|285",-1.43669616906625,0.0955870150000001,NA,NA,"KVEDG1","m",7,4,8092,NA,0.346573590279973,0,0.549306144334055,0,3,4046,39.435278,-76.288333,2,NA,NA,NA,NA,1,5,"",6430,NA,0.77,8.00048699298735e-07,2,83,46,2,103,2,1,1,"0",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"265","c|KVEDG1-1-80|Q|286",-0.925055013183874,0.1069321475,NA,NA,"KVEDG1","gm",11,3,4920,17,0,0,1.84443972705697,0.693147180559945,3,2460,39.435278,-76.288333,2,127,7,11,16,2,5,"",NA,0.789999999999999,NA,6.59020023033797e-07,2,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.839999999999999,NA,NA,0.0143053032764202,0.385787172011661,NA,NA,1.44332977588047
"266","c|KVEDG1-1-80|Q|287",-0.626051871444948,0.2031586725,-1.2346115390319,NA,"KVEDG1","m",8,3,9979,NA,0,0.5,0.346573590279973,0.693147180559945,2,3269,39.435278,-76.288333,2,NA,NA,NA,NA,4,4,"",652,NA,0.27,1.82565435295692e-06,2,75,15,2,80,2,1,1,"1",0,1,1,0,1.96287425434298,0.201441624518272,NA,NA,-1.95735341983013,1.73894546308087,0
"267","c|KVEDG1-1-80|Q|288",-0.942985931216812,0.126671365,-1.67235231476904,-1.90949974017195,"KVEDG1","m",8,3,14448,NA,0,0,2.58239298696176,0,4,4024,39.435278,-76.288333,2,NA,NA,NA,NA,3,2,"",2851,NA,0.8,9.55764113635599e-07,2,111,35,2,128,2,0.5,1,"0",0,1,1,0,0.385352982000943,-0.350402645916644,NA,NA,-3.53487469217217,1.18710119264596,0
"268","c|KVEDG1-1-80|Q|289",NA,NA,NA,NA,"KVEDG1","m",9,3,5970,NA,0,0,0,0,2,2985,39.435278,-76.288333,2,NA,NA,NA,NA,2,2,"",3815,NA,0.819999999999999,1.02731998749426e-06,2,98,41,2,108,2,0,1,"0",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"269","c|KVEDG1-1-80|Q|290",-1.19886427510933,0.174068985,-1.52199464039956,-2.09681563034235,"KVEDG1","m",6,1,3477,NA,0.693147180559945,0,0,0,5,3477,39.435278,-76.288333,2,NA,NA,NA,NA,2,4,"",10044,NA,0.79,1.40836397877839e-06,1,92,31,2,110,6,0.166666666666667,1,"0",0,1,1,0,0.317553604719221,0.435918394503944,NA,NA,-3.60267406945389,1.97342223306654,0
"270","c|KVEDG1-1-80|Q|291",-1.12418209763275,0.081677875,-2.09692534383747,-2.53565515111172,"KVEDG1","gm",16,4,2646,18,0.693147180559945,0,0.693147180559945,0,1,2646,39.435278,-76.288333,2,36,4,7,9,8,4,"",NA,NA,NA,5.25769393912724e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,NA,-0.933767401813972,-1.09213574435013,-1.74609450261962,NA,-4.85399507598708,0.445368094212471,NA
"271","c|KVEDG1-1-80|Q|293",-1.75001912531971,0.081362235,-1.97608177432874,-2.28802117914023,"KVEDG1","gm",16,4,1592,20,0,0,0.693147180559945,0,3,992,39.435278,-76.288333,2,NA,NA,NA,NA,8,4,"",NA,NA,NA,1.10410011620756e-06,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.69058867578938,0.227323181833711,NA,NA,-5.61081634996249,1.76482702039631,0
"272","c|MAVBEL2-1-20|N|317",-0.891009876877087,0.1442533675,-1.58866719140023,-2.45931656556745,"MAVBEL2","gm",6,3,7780,35,0,0,0.346573590279973,0,3,2836.5,41.170384,-95.902909,358,NA,NA,NA,NA,1,6,"",NA,NA,NA,5.34641476371278e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.672537898707585,-0.230810249011914,NA,NA,-3.24768977546552,1.30669358955069,0
"273","c|MAVBEL2-1-20|N|318",-0.977667515835725,0.0996356,NA,NA,"MAVBEL2","gm",13,4,3448,33,1.90333124488516,0,2.76471454375571,0,3,1724,41.170384,-95.902909,358,NA,NA,NA,NA,5,4,"",NA,NA,NA,2.4538694503698e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"274","c|MHBUR1-4-20|Q|335",-0.554707686311521,0.2422930725,-1.55143038134517,-2.14000496648662,"MHBUR1","m",19,1,12764,NA,1.38629436111989,0,0,0,1,3723,41.9675,-71.7069,128,3,3,4,4,6,5,"",4791,NA,0.399999999999999,7.56298810796659e-07,2,95,47,2,92,2,1,1,"0",1,1,1,NA,1.32378878731615,-0.689996931749291,-2.59744800800887,NA,-2.59643888685696,0.84750690681331,NA
"275","c|MHBUR1-4-20|Q|336",-1.36764732843559,0.0738855424999999,-1.70759684416398,-2.19383864234156,"MHBUR1","m",6,4,9444,NA,1.70059869083108,0,0,0,4,2418,41.9675,-71.7069,128,NA,NA,NA,NA,5,2,"",4326,NA,0.93,7.3963521010139e-07,2,82,38,2,89,2,1,1,"0",0,1,1,0,-0.408819504237668,0.258224635460713,NA,NA,-4.32904717841078,1.79572847402331,0
"276","c|MHBUR1-4-20|Q|339",-1.00198539429483,0.0655967050000001,-1.96224497129393,-2.10745176329538,"MHBUR1","m",9,4,2492,NA,1.38629436111989,1,0,0,6,896,41.9675,-71.7069,128,NA,NA,NA,NA,4,3,"",5253,NA,0.58,3.3727187428897e-07,1,83,46,2,90,2,0.5,1,"1",0,1,1,0,-0.407148438857865,-0.962737533560212,NA,NA,-4.32737611303097,0.574766305002389,0
"277","c|MHBUR1-4-20|Q|340",-1.51759764789676,0.0923168299999999,-2.17021281705315,-2.98749671476014,"MHBUR1","m",7,1,10512,NA,2.24990483516513,0.5,0,0,2,3523.5,41.9675,-71.7069,128,73,9,16,14,2,1,"",3114,0.44,0.54,8.10152699304434e-07,2,88,32,2,88,2,1,1,"1",1,1,1,0.49,-1.76677254868132,-0.627656766567477,-0.257191681484168,0.214868804664723,-5.68700022285443,0.909847071995124,0.841942369263607
"278","c|MHBUR1-4-20|Q|341",-1.52255077794164,0.091218675,-2.12532301647055,-2.73735014452175,"MHBUR1","gm",19,2,4963,NA,1.15129254649702,0,0.549306144334055,0,3,1741.5,41.9675,-71.7069,128,NA,NA,NA,NA,3,5,"",NA,NA,NA,7.15928739009889e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-1.66760364546238,-0.509784856869418,NA,NA,-5.58783131963549,1.02771898169318,0
"279","c|MHBUR1-4-20|Q|344",-1.21402918544013,0.113048955,-1.4636624565675,-2.1248580311923,"MHBUR1","m",15,1,12668,NA,0.895879734614027,0,0,1.09861228866811,3,3100,41.9675,-71.7069,128,NA,NA,NA,NA,6,5,"",1629,NA,0.37,1.26209360488402e-06,2,84,23,2,85,2,1,1,"0",0,1,1,0,0.431829363886108,0.603368615025964,NA,NA,-3.488398310287,2.14087245358857,0
"280","c|MHBUR1-4-20|Q|349",-1.25263281127885,0.125528045,-1.58073577940653,-2.14594654318953,"MHBUR1","a",8,1,11241,NA,1.09861228866811,0.5,0.895879734614027,0,6,3352.5,41.9675,-71.7069,128,59,14,29,27,2,1,"",NA,4.3,NA,1.19849034433474e-06,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,4.35,0.0870783601592927,0.380253634006151,1.34931116298625,2.09985422740525,-3.83314931401382,1.91775747256875,7.474386339381
"281","c|MHBUR1-4-20|Q|350",-0.774189074560824,0.1528261575,-1.22758878239926,NA,"MHBUR1","a",3,3,7252,NA,0,1.5,0,0,2,2178,41.9675,-71.7069,128,14,10,11,14,7,5,"",NA,NA,NA,1.20465954685059e-06,2,NA,NA,NA,NA,NA,NA,1,"1",1,NA,NA,NA,1.73207607575281,0.460988889942948,-1.08402436727268,NA,-2.1881515984203,1.99849272850555,NA
"282","c|MHBUR1-4-20|Q|352",-1.33474296920656,0.1222227775,-1.6098782075337,-2.30562446507132,"MHBUR1","a",17,1,11092,NA,1.70059869083108,0.5,0.346573590279973,0,6,3681,41.9675,-71.7069,128,NA,NA,NA,NA,9,3,"",NA,NA,NA,6.88885232454932e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,-0.119921942998772,0.443336968592102,NA,NA,-4.04014961717188,1.9808408071547,0
"283","c|MHNAT1-2-0|Q|360",-0.815133139398224,0.1478641925,-1.58163938500052,-1.90334410491962,"MHNAT1","a",13,4,9335,NA,2.50531764704813,0,0.549306144334055,0,4,4450,41.96159983,-71.35269983,60,NA,NA,NA,NA,5,4,"",NA,NA,NA,8.60383601174575e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.816185769809117,-0.337771073141041,NA,NA,-3.10404190436399,1.19973276542156,0
"284","c|MSMID1-1-20|Q|381",-0.463554351612872,0.215483235,-1.29597218815898,-1.86957395959847,"MSMID1","a",4,4,6462,NA,1.44518587894808,0,0,0,6,3231,41.60111111,-72.70111111,5,NA,NA,NA,NA,1,5,"",NA,NA,NA,1.17204707668176e-06,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,2.08761252513471,-0.214472290229272,NA,NA,-1.8326151490384,1.32303154833333,0
"285","c|MSMID1-1-20|Q|382",NA,NA,NA,NA,"MSMID1","m",14,3,3355,NA,NA,NA,NA,0.693147180559945,2,NA,41.60111111,-72.70111111,5,125,7,20,18,5,5,"",3784,1.27,0.87,8.34351733335958e-07,1,103,39,2,103,2,1,1,NA,1,1,1,1.32,NA,NA,0.592776692609408,0.620189504373178,NA,NA,2.26808964781217
"286","c|MSMID1-1-20|Q|383",NA,NA,NA,NA,"MSMID1","a",19,1,13523,NA,NA,NA,NA,0,2,NA,41.60111111,-72.70111111,5,NA,NA,NA,NA,6,5,"",NA,NA,NA,1.27725301922269e-06,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"287","c|MSMID1-1-20|Q|385",NA,NA,NA,NA,"MSMID1","a",5,3,6243,NA,NA,NA,NA,0,4,NA,41.60111111,-72.70111111,5,NA,NA,NA,NA,1,6,"",NA,NA,NA,1.17665367142741e-06,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"288","c|MSMID1-1-20|Q|386",NA,NA,NA,NA,"MSMID1","a",14,3,7450,NA,NA,NA,NA,0,1,NA,41.60111111,-72.70111111,5,29,3,5,5,5,5,"",NA,0.44,NA,1.37702266816421e-06,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0.49,NA,NA,-2.21442863057326,0.214868804664723,NA,NA,0.841942369263607
"289","c|MSMID1-1-20|Q|387",NA,NA,NA,NA,"MSMID1","m",19,4,5478,NA,NA,NA,NA,0,5,NA,41.60111111,-72.70111111,5,NA,NA,NA,NA,6,3,"",5521,NA,1.06,9.64741542900277e-07,1,100,41,2,122,2,0.5,1,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,0
"290","c|MSMID1-1-20|Q|389",NA,NA,NA,NA,"MSMID1","m",18,3,12541,NA,NA,NA,NA,0,6,NA,41.60111111,-72.70111111,5,NA,NA,NA,NA,9,4,"",3684,NA,0.51,1.3445086781005e-06,1,32,31,2,60,2,1,1,NA,0,1,1,0,NA,NA,NA,NA,NA,NA,0
"291","c|MSMID1-1-20|Q|394",NA,NA,NA,NA,"MSMID1","a",8,2,10948,NA,NA,NA,NA,0,6,NA,41.60111111,-72.70111111,5,NA,NA,NA,NA,1,3,"",NA,NA,NA,1.2312574789449e-06,1,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"292","c|PDVRT1-20|Q|409",-0.969124162708065,0.11916638,NA,NA,"PDRVT1","m",9,3,10907,NA,0,0,0.693147180559945,0,3,2128.5,40.216898,-74.522681,52,NA,NA,NA,NA,2,2,"",3673,NA,0.68,5.30334762217918e-07,2,122,36,2,122,2,1,1,"0",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"293","c|PDVRT1-20|Q|410",-1.13582694593722,0.10898144,NA,NA,"PDRVT1","a",21,4,9341,NA,0.80471895621705,0,0,0,5,2807.5,40.216898,-74.522681,52,NA,NA,NA,NA,9,6,"",NA,NA,NA,9.06682177942992e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"294","c|PDVRT1-20|Q|413",-1.56910104310617,0.080540625,-1.61607825979772,-2.17284016665875,"PDRVT1","m",13,3,6700,NA,0.693147180559945,0,1.6661022550876,0,2,1730,40.216898,-74.522681,52,NA,NA,NA,NA,5,6,"",3956,NA,0.96,2.40451466398559e-07,2,107,38,2,112,2,1,1,"0",0,1,1,0,-0.526486283664994,0.811621136973575,NA,NA,-4.4467139578381,2.34912497553618,0
"295","c|PDVRT1-20|Q|414",-1.31159745563648,-0.13139948,NA,NA,"PDRVT1","a",17,4,8025,NA,2.07944154167984,1,0,0,5,1965,40.216898,-74.522681,52,NA,NA,NA,NA,7,6,"",NA,NA,NA,6.97748444273463e-07,2,NA,NA,NA,NA,NA,NA,1,"1",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"296","c|SMAKC1-B|N|441",NA,NA,NA,NA,"SMAKC1","gm",11,1,7532,28,1.38629436111989,0,0,0,2,NA,41.173591,-81.643766,307,9,1,4,5,8,2,"",NA,NA,NA,6.36152637271091e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,NA,NA,NA,-2.61388477469489,NA,NA,NA,NA
"297","c|SMITH1-20|Q|466",-1.10754241224256,0.12150302,-1.53298626896345,-2.21077410797081,"SMITH1","gm",3,2,5926,32,0.693147180559945,0,0,2.56494935746154,5,1203,42.43150556,-76.38616667,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87721828786137e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,0.443886429519512,0.259624577460352,NA,NA,-3.4763412446536,1.79712841602295,0
"298","c|SMITH1-20|Q|467",-1.59566294903193,0.2551176375,-1.07180574626502,-2.06240385196877,"SMITH1","a",1,3,6316,NA,NA,NA,NA,0,2,NA,42.43150556,-76.38616667,326,94,8,18,18,4,1,"",NA,1.73,NA,1.68120846543242e-06,2,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1.78,0.731883360917116,2.18597562423492,0.22436411058568,0.844825072886297,-3.18834431325599,3.72347946279752,3.05848452508004
"299","c|SMITH1-20|Q|468",-1.25393871360132,0.150851145,-1.41419308553887,-2.39511875401401,"SMITH1","m",2,1,16542,NA,0.972955074527657,0,0.693147180559945,1.6094379124341,1,4099,42.43150556,-76.38616667,326,127,9,19,18,1,1,"",2846,0.94,0.87,1.45421673507323e-06,2,95.5,41,2,95,2,1,1,"0",1,1,1,0.99,0.483531111578754,0.789632742802173,0.693642977653151,0.459037900874636,-3.43669656259436,2.32713658136477,1.70106723585913
"300","c|SMITH1-20|Q|470",-0.612164874509288,0.1549705125,NA,NA,"SMITH1","a",10,2,6942,NA,0,0,0,0,6,2013.5,42.43150556,-76.38616667,326,NA,NA,NA,NA,3,4,"",NA,NA,NA,6.60044957057708e-07,2,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,NA,NA,NA,NA,NA,NA,0
"301","c|VRCAN-1-40|Q|491",-0.619583254944135,0.22200344,-1.62771962940297,-2.35866684585561,"VRCAN","gm",21,2,1452,NA,1.38629436111989,0,2.39789527279837,0,2,1224,42.003658,-73.328612,203,72,3,10,13,8,6,"",NA,0.309999999999999,NA,9.82127522463737e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,0.359999999999999,1.03274536016199,-0.770398847867772,-1.0520318901231,0.151384839650145,-2.88748231401112,0.767104990694829,0.618569903948771
"302","c|VRCAN-1-40|Q|493",NA,NA,NA,NA,"VRCAN","gm",11,3,1200,17,NA,NA,NA,0.693147180559945,3,NA,42.003658,-73.328612,203,34,5,8,10,2,5,"",NA,0.0700000000000003,NA,1.18150585749272e-06,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0.12,NA,NA,-1.59092757534919,0.0341836734693879,NA,NA,0.206189967982925
"303","c|VRCAN-1-40|Q|495",-1.63950355024842,0.0721823425,NA,NA,"VRCAN","m",6,2,12441,NA,0,0,0.693147180559945,0,3,3033,42.003658,-73.328612,203,NA,NA,NA,NA,7,2,"",6140,NA,0.7,1.30494900474431e-06,2,109,37,2,116,6,0.166666666666667,1,"0",0,1,1,0,NA,NA,NA,NA,NA,NA,0
"304","c|VRCAN-1-40|Q|496",-1.88223153659576,0.0907748450000001,-2.05083603531152,-2.43468529008481,"VRCAN","a",11,2,13308,NA,2.77258872223978,0,1.09861228866811,0,1,5180,42.003658,-73.328612,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.12839052908665e-07,1,NA,NA,NA,NA,NA,NA,1,"0",0,NA,NA,0,-2.09050989519966,0.260847912844211,NA,NA,-6.01073756937277,1.79835175140681,0
"305","c|VRCAN-1-40|Q|497",-1.7449062368433,0.089296235,-2.15308107959063,-2.8613614576388,"VRCAN","m",13,2,3612,NA,1.09861228866811,0,0.693147180559945,2.63905732961526,4,1806,42.003658,-73.328612,203,63,7,13,13,3,3,"",4851,1.66,0.779999999999999,3.14115948732609e-07,1,93,48,2,104,2,1,1,"0",1,1,1,1.71,-2.10570701931736,-0.213854003882176,-0.714872950922338,0.81064139941691,-6.02593469349047,1.32364983468042,2.93820704375667
"306","c|VRCAN-1-40|Q|498",-0.621832249235611,0.1828946575,-1.63628435936531,-2.21117813676636,"VRCAN","m",14,1,9806,NA,1.44518587894808,0,0,0,1,3279,42.003658,-73.328612,203,NA,NA,NA,NA,6,5,"",1479,NA,0.26,8.88684367881692e-07,2,62,20,2,62,2,1,1,"0",0,1,1,0,1.00848573647528,-0.787662263841026,NA,NA,-2.91174193769783,0.749841574721575,0
"307","c|VRPET2-3-20|Q|517",-0.887385504816834,0.140129885,-1.71702875007864,-1.78792289678907,"VRPET2","a",10,4,6969,NA,0,0,0.693147180559945,0,6,2346,42.531117,-72.189784,329.1,105,30,32,29,3,6,"",NA,3.53,NA,9.10219704890838e-07,1,NA,NA,NA,NA,NA,NA,1,"0",1,NA,NA,3.58,0.371350537286718,-0.550619399563272,3.18079710381845,1.72383381924198,-3.54887713688639,0.986884438999329,6.15133404482391
